Track ID 	 Topic 	 Lyrics 
42993829	Love	I can't sleep at night, I toss and turn Listenin' for the telephone But when I get your call, I'm all choked up Can't believe you called my home  And as a matter of fact, it blows my mind You would even talk to me Because a girl like you is like a dream come true A real life fantasy  No matter what your friends try to tell ya We were made to fall in love And we will be together, any kind of weather It's like that, it's like that  Every little step I take You will be there Every little step I make We'll be together Every little step I take You will be there Every little step I make We'll be together  I can't think too straight, I'm all confused You must've put a thing on me Because there aren't no words that can explain I'm livin' in ecstasy  And you can best believe, I got ya back You never have to feel no pain    
55034034	Love	Old wounds and scars, Will touch your heart, Yeah i know what it feels like, You only walk, Dark rainy roads, I can tell cause i've been there, And time wont heal a thing, It's just something you say when, You dont know where to begin, Then it all falls to pieces, We light our souls like fire, And burn together, And if we fall,    
3240717	Love	Fight to free a foreign land For some reason, that no one understands Caught up in a civil war Do you know what it is you're fighting for?  One for all and all for one    
7047282	Love	Dusk has arrived and we are all lonely Gardens stand still like stone We look to the clouds for they form epic pictures Meaningful to some, meaningless to others     
14642520	Love	So comfortably comfortably comfortably stuck in my own world You can call it a dream world, the day that you came in. I was watching you, watching me, watching you sit at the table In your hand is a copy of the record laying in my bag.  Oh we better stop before the story begins cause you know how it ends We'll be lovers and then we'll fight each other and fall in love all over again  Spending all our time together indoors playing records of yours and mine together Making all our memories on polaroids that live in the drawer  I keep thinking of ways i can get your a, get your attention Is there some way to mention how beautiful you look to me?    
57321956	Love	The other day I was chasing Those rainy empty streets I knew you were miles away Still kept you in my veins  Someone please just shoot me Cuz I'm tired to go on Eyes wide open each night Hoping you're coming back     
3490350	Love	The monsters underneath your bed They're all just praying for you to let them crawl back home I know it's hard to sleep When you're so frozen But we are all together alone  You won't find you    
47534054	Love	Ask me if I wanted to caress you And I'll confess Ask me if I'm longing to possess you I'll answer yes  Now that we're together    
6073431	Love	Never before has beauty been so deceiving Except in your eyes "keep on son, don't look back"  Maybe it was electric    
34401417	Love	'm never that far No matter where you are Believe it We can make it come true We'll do it our way No matter what they say    
606875	Love	Back in 82 when the Cowboys were strong I'd play flag football all day long Until 83 when dad said it was time, We played tackle together    
3120972	Love	Is it still you and me against the world? All I've got to lose are my teeth. We're gonna throw it down together, tonight. We're gonna burn this town to the ground and laugh over the flames.  Collapsible sentiment fills our lives. I've burned pages behind me and mountains before.    
952745	Love	 The voices of the nature the voices of a beast the voices of the children are the voices of a priest  this can all belong together these are fragments of the one and then soon will fuse forever sentenced to creation  better if you hear me better when you care    
11602059	Love	We are together Slaves in world of lies Disarmed & outraged At the sight of our decline And it's up to you! And it's up to me!    
7837391	Love	When I met you in the summer To my heartbeat sound We fell in love As the leaves turned brown And we could be together baby As long as skies are blue You act so innocent now But you lied so soon When I met you in the summer When I met you in the summer    
10101391	Love	As gentle tides go rolling by, Along the salt sea strand The colours blend and roll as one Together in the sand. And often do the winds entwine Do send their distant call, The quiet joys of brotherhood, And love is lord of all.     
7271669	Love	[Chorus:] I wanna get - get back to you, you're my holiday love come and make it true  remembering forever our holi-holidays for you and me  Can you feel the pain deep inside my heart my yesterday love  so far away it's not easy to say goodbye    
7660030	Love	Archaic texts To feed the occult hoards Manifest destiny Calls for total war  Thule society and the runes of Von List All brought together by the fist    
12455876	Love	This must be what it's like To live on top of the world We're on top of the world tonight We're on top of the world  Evolving with the ones I love I'll never forget, as we grow up All the precious seconds seem to fly away But the faster seconds mean more With a smile on my face  It's times like these that make us who we are I never would have guessed that we'd get this far I never would have made it if I didn't have my friends I'd relive this a thousand times again  Together we come, together we fall Through thick and thin we'll see through it all I never would have made it if I didn't have my friends I'd relive this a thousand times again  True friends always by my side Reminiscing every second that we find Every second together, till' the day we die Venturing, never looking, never looking behind    
949873	Love	Who is this that appears  Like the dawn?  Fairer than the moon, brighter than the sun  You're the Lover of my soul  Draw me unto You  Draw me unto You   Who is this that beckons me     
43369238	Love	Love is such a sweet illusion (Let's come together) Can't seem to stop my imagination (Goes on forever) What a ridiculous situation (Another matter) But I can't deny, I'm faced with a tricky temptation  In the world that keeps on changing Don't know why my heart isn't aching Gotta handle it, no more hesitation    
2484707	Love	Pink Toothbrush on a Friday night. Having a beer, getting pissed on red stripe. Everyone knows where you're coming from. Having a beer and hanging out with Nailbomb. Punks and skins in steel toed boots Living today but respecting our roots.    
11079330	Love	never before has beauty been so deceiving except in your eyes. "keep on son, don't look back."  maybe it was electric, but it could've just been a rainbow-flavored reverie walkin through our day-glo dreamland, together. your love is like a drug    
42675402	Love	You are da one that makes my hearts blow hearts blow you make my hearts blow who could replace me and not do not do i miss you, i miss you    
43309937	Love	I´m slowly sinking down in this ocean. Life is shining in your eyes. The past is only a memory.  Creating the mountains. Creating the sea. Believing in your heart. Believing in me.  The world is a beautiful place.    
40887469	Love	Stripped to the waist We fall into the river Cover your eyes So you don't know the secret I've been trying to hide We held our breath To see our names are written On the wreck of '86    
105196	Love	Here we go again, infatuation touches me just when I thought that it would end Oh, but then again it seems much more than that but I'm not sure exactly what you're thinking  Well, I toss and turn all night thinking of your ways of affection But to find that it's not different at all    
2953230	Love	Oh little town of Bethlehem, how still we see thee lie Above thy deep and dreamless sleep the silent stars go by Yet in thy dark streets shineth, the everlasting light The hopes and fears of all the years are met in thee tonight.     
34923173	Love	I wake up half-way 'cross the world, Another day wishing were here. Four days, two hours, one more night, Until this countdown disappears.  It's been so long since I felt like I had the time To fall in love again. You're my love, you're my life, and I can't deny, That you're mine.  When everyone is telling me It wouldn't work, you're gonna leave, I remember, just remember. This is only me and you, We'll prove 'em wrong, we'll make it through. We're together, so remember, I'm missing you. Oh, I'm missing you.  The nice skies of Paris and L.A., Without you they look the same. A photograph that I'm looking at    
6892933	Love	Which bloody fucking ones of these are pieces of me? The entire goddamn street is scattered with me.  What the hell was I thinking? As if I would not get my ass whooped black and blue by singing those things out loud.    
12371358	Love	Hey fill your head with rock, the metal heart it never stops United we stand together  In the fields outside of Solvesbourg, every summer time they came More than 30, 000 metal fans standing in the sun and rain They've come to see their heroes and listen to the sounds And everywhere you'll look and see there's magic all around  It's all for one and one for all, that's the call The leather stands but never falls A world of classic rock what a place to be It's our shrine  Hey fill your head with rock, the metal heart it never stops United we stand together Hey fill your head with rock, fill your head with rock United we stand together  Well we started out at first light though the mist and wild terrain    
6921877	Love	When I'm afraid I hear your voice Calming my mind and my soul When I'm weakling you give me force To continue the way that I go  If one day you would be sad You know, you can trust in me If one day you'd want to cry    
2579269	Love	I must miss you Under the ashen sky And out from among them You and you Those who spin as glass On this iron ship Into their own hands cast Oh it is this sad news That has traveled so fast  All these tears    
416742	Love	The fury of waters Revolving still. Your voices are silences When they speak through me. To the crossroads We are turning our backs And in each of your wounds I will plant a seed of belief  In and above men    
2921499	Love	The time is now in sight When we will all unite You need us, we need you If we're gonna ever break through  When the outcome of power is discovered We'll have everywhere to go Until then the rebellion grows Watch the rebellion grow    
56518890	Love	To color is not to fake it Tomorrow we shall embrace it To color is not to fake it Tomorrow we shall replace it  Here in a strange time And the heart becomes a weight ‘til One day you'll return The day you will return  There we'll find a new tomorrow    
11662039	Love	Say forever, and forever we will always be To be together, I know we're right for all eternity We can't deny it, this thing is bigger than the both of us All consuming, can't you see?  So let's not fight it, embracing our expanding universe    
13185918	Love	INSTRUMENTAL Joyful, joyful, we adore Thee God of glory, Lord of love Hearts unfold like flowers before Thee Opening to the sun above Melt the clouds of sin and sadness Drive the dark of doubt away Giver of immortal gladness Fill us with the light of day  All Thy works with joy surround Thee Earth and heaven reflect Thy rays    
5662456	Love	The wind is whispering your name In my direction again Bringing memory of what was, and be Are you on your way?  The moon is dancing to your song On the waters of my spirit How i hope you won't be long My soul pines for your next visir    
14490	Love	on the right bank of the East River sittin' on torn concrete  shaking hands and empty fingers  and I know it won't mean anything  if indeed this was like a first marriage    
7276031	Love	Who are you to spell it out now Who are you to walk over me Talking like a little Jesus Acting like a rat So sad  Back in the future from today    
2321039	Love	I believe the time is here and now I wanna live life as real as I can No guarantees to make it feel better Life would be boring living forever  Holding on to you, sharing this love I wanna have you as long as I can    
193139	Love	All of my life I've had a longing for knowledge And all which lets my thoughts be free Duties for which I'm destined seem to haunt me Confusing all I really want to need  And i see you again and I know its true    
148085	Love	Now party people put your hands together Gotta get on up, gotta get on down Wooo yeah I know I wanna get up and I wanna get down Gotta get on up, gotta get on down Wooo yeah I think I wanna dance you know  One day soon, our time is coming, One day soon, one day, our time is coming One day soon, Oh! our time is coming, One day soon, one day, our time is coming    
10079874	Love	Once upon a time you were my friend Recent, though I know it feels like ages Said we'd be together, 'til the end Well come on back babe this is just a phase     
40112747	Love	When I met you in the summer To my heartbeat sound We fell in love As the leaves turned brown  And we could be together baby As long as skies are blue You act so innocent now But you lied so soon When I met you in the summer  When I met you in the summer    
35928698	Love	Can we freeze, come and surrender our rights and wrongs Can we just for a night let the stars decide where we belong Maybe heaven right now is a devil or angel away That won't change Together we vow that our colors will sparkle the faith And I will find you I will find you I will reach you Or I, I, I will lose my mind    
1608623	Love	Yeah, we don't really get along. In fact we fight most of the time. A somthin'. Yeah we got to work together. Put our differences behind.    
24107033	Love	Trapped in solemn cries Together weave departure For all tomorrow's lies We never walk alone Inhale the world's demise The ashes of our martyres Swear alone, forever contemplate    
17775621	Love	I talk to you but its not the same as touchin' you And every time you whisper my name, I wanna run to you We'll be together, it won't be long, it won't be long But it feels like forever, and its hard to be strong  Baby 'cause I'm missing you now And its drivin' me crazy How I'm needin' you baby I'm missing you now Can't wait till I'm alone with you To show you how I'm missing you now  Wishin' you were here by my side is all that I can do Got my arms around my pillow at night, they should be holdin' you Thought I was stronger, how could I know, how could I know I can't take this much longer, its so hard on my soul    
766359	Love	Strawbs - There Will Come The Day  Sadness clouds the face of Mother Nature Children dry the tears that she has shed We will light a candle in her darkness Beauty in the eyes of the beloved  There will come the day    
46823137	Love	I weren't there to hold you Keep me from these thoughts of mine Keep me from these friends of mine I would only waste your time I don't stand about you Although won't respond to push Keep the peace we're bound to close    
9234099	Love	In the world we face today, can a soul ever find rest? right before my eyes I've seen so much i care for die. this will be my last try to heal and redeem from the past We are climbing this mountain, trying to reach the sky,    
1586292	Love	my rival trevor couldn't keep it together lost his life to the never running wild, running blind.  my rival trevor couldn't keep it together never asking me whether he'd been wasting his time  chorus:  (my rival trevor) bids for beauty unknown,    
16255006	Love	I dont like to sleep alone so stay ith me dont go Talk with me for just a while so much of you got to know Reaching out touching you leaving all the worries far behind Loving you the way I do my mouth on yours and yours on mine    
39757091	Love	Solitude brought us together, guidance by the hand of fate Too blind to see what this alignment would utterly create Frantic searching for the star I couldn't find Tainted hearts pound even harder to remind     
14290212	Love	Let 'em say we're crazy, don't care 'bout that Put your hand in my hand baby, don't ever look back Let the world around us just fall apart Baby, we can make it if we're heart to heart  And we can build this dream together, standing strong forever Nothing's gonna stop us now And if this world runs out of lovers, we'll still have each other Nothing's gonna stop us, nothing's gonna stop us now Woh woh oh  I'm so glad I found you, I'm not gonna lose you Whatever it takes, I will stay here with you Take it to the good times, see it through the bad times    
1533571	Love	(Lines prefixed with . are translations of the preceding lines.)  sakki-kara genki nai yo ne tachidomaru kaze no sakamichi .since not too long ago, I haven't been feeling well .standing still on the windy hill path  itsu-datte nanimo iwazu ni nayanderu-kara KANAshiku-naru .anytime at all, not saying anything .I become sad from worrying  sukoshi-dake kata ni motarete amaeru no wa make ja nai ne .just a little bit, lean on my shoulder .it's not a loss to be too sweet  don'na koto ga don'na koto ga JAMAshi ni kite mo issho-nara daijoubu .anything at all, anything at all .that tries to get in our way, if we're together, it's alright     
17417737	Love	The time has come and so have I I'll laugh last cause you came to die The damage done the pain subsides And I can see the fear clear when I look in your eye  I never kneel and I'll never rest You can tear the heart from my chest I'll make you see what I do best, I'll succeed as you breathe your very last breath  Now I know how the angel fell (just kneel) I know the tale and I know it too well (just bow) I'll make you wish you had a soul to sell (soul to sell) When I strike you down and send you straight to hell  My army comes from deep within Beneath my soul--beneath my skin As you're ending, I'm about to begin My strength His bane and I will never give in.  I'll tell you now I'm the one to survive You never break my faith or my stride I'll have you choke on your own demise I make the angel scream, and the devil cry  My honored brethren My honored brethren    
40135714	Love	Rebellion at its finest Let's leave the past behind us Move forward away from all this Let's take a step towards our freedom Future plans To take the world on by ourselves We don't need you or your lies To block our eyes from the real world  Watching our worlds fall to pieces We put them back together    
2137556	Love	Yeah, Ladies and Gentelmen, it´s Trooper Don talkin to you And you know what it´s about, all them parties I don´t know what their names it MPD, DVU, FAP, No matter how they cll themselves They spraid hatred, so don´t fall for them Just follow your heart, ah  Now I was born here in Germany, all of a sudden now teased and when I murdered me But I´m Trooper Don never heard of me, my history was ruff you see Never had a community of humanity, I had to work without a break from two to three No harmony, no fantasy, and all that I had was my family My brother, my sister, my mother, my dad giving me the love they never had Fat boys in the war so ruff, tuff, look they can never have enough    
39248294	Love	Swing it more and swing it better Sing the swing all together Dance the swing, swing this thing Sing with us our bouncing swing  Swing is swag and swing is style    
1131030	Love	It won't be long but its for sure soon i'll be walkn through that special door there'll be no more cry'n fight'n or war when we gather together on that celestial shore  When we all come together    
1130732	Love	And the trumpets pounded in my ears The sun shone black as sackcloth of hair And the path was paved with treachery Joy, joy, for I was received  In thy knock I heard an open door Brought the lamb with the seven horns The beasts and elders fell before the lamb    
3109286	Love	She can really play it She can really lay it down 'Smile', 'Good Vibrations' 'Help Me Rhonda', 'Homeward Bound'  It would be so cool To be like Carol, Carol Kaye Maybe I can meet her    
2756296	Love	Bromham  We sigh, we sigh, we just wanna cry We cry, we cry, we just wanna die We're never together-you're helping yourself    
7071451	Love	Oh little town of Bethlehem, how still we see thee lie Above thy deep and dreamless sleep the silent stars go by Yet in thy dark streets shineth, the everlasting light The hopes and fears of all the years are met in thee tonight.     
12649092	Love	Somewhere between the alleys of dreams and reality A whisper named desire brings boys and girls together no shelter from attraction no need to push for action you move your feet in rythm tonight everything is a given come on come on believe me there´s a party going on    
13084324	Love	As gentle tides go rolling by, Along the salt sea strand The colours blend and roll as one Together in the sand. And often do the winds entwine Do send their distant call, The quiet joys of brotherhood, And love is lord of all.     
1472218	Love	Doesn't matter if you know how to play Doesn't matter whatcha have to say Just get together with your friends Fast loud music's not a fashion trend  CHORUS So come on Skinheads with your booted feet - Skins and Punks Come on Punks come join in - Skins and Punks    
10484480	Love	Hanging about the no doubt, a few times not shocked and  The  of the teeth, to the paths of deceit If you will  Shocked and  stood,  long as .    
8607417	Love	Little LED in my head They didn't turn it off I fix a wire And give you power We can wake them all  In a dark corner Some broken robot's eyes Flash red A belief can make you Feel alive    
769986	Love	Chorus: I'll always come back to you I'll always come back to you I'll always come back to you I'll always come back to you  Lil whodi lost his life this ghetto shit got em Some friends knocked on his door but we don't really know who shot em I lost a homie and a brother in the same week And momma got bags under her eyes she gets no sleep And these chickens love to flip flop I seen a hardest thug lose his life in the hood behind some zip locks I wrote Kevin on the wall but never moved on Girls screamin at the funeral cuz you was smooth homes Me and you and jimmy we used to ride together We all family lil one we supposed to die together    
2497447	Love	Your body's movin' Your body's movin' Your body, move move move Your deep'n my soul  In summer passion The summer passion I wanna groove with you together    
2930555	Love	Heavy traffic, highway song Steely bodies on parade Heavy traffic, roll along High performance cavalcade Heavy traffic, burning rubber All together, stop and go Heavy traffic, miss a turning Interrupt the traffic flow     
12327738	Love	Salaca doo la menthicka boo la bibbidi-bobbidi-boo Put 'em together and what have you got? bibbidi-bobbidi-boo Salaca doo la menthicka boo la bibbidi-bobbidi-boo    
43109	Love	Rescue me from the mire Whisper words of desire Rescue me - darling rescue me With your arms open wide Want you here by my side Come to me - darling rescue me When this world's closing in There's no need to pretend Set me free - darling rescue me    
16035101	Love	Oh little town of Bethlehem, how still we see thee lie Above thy deep and dreamless sleep the silent stars go by Yet in thy dark streets shineth, the everlasting light The hopes and fears of all the years are met in thee tonight.     
2956779	Love	Let us be one another let us put our hearts together Let the god in each of us reach out and kiss the sky above Let us walk in angels footsteps drifting softly to the ground Let us try for it is easy – come around.     
7564577	Love	Waiting is so hard to do. Eva, I love you but I cannot keep on waiting for you to come home. I just don't care what tonight may think of this idea. Everything falls apart. Waiting. I can't recognize you.    
2721548	Love	[Music: Bergholtz, Dinsdale, Svensson] [Music: Dinsdale, Svensson]  Rise, angel of night, in glamorous pride And spread thy polluted wings Destroy the fundamental conditions For our existence beneath contempt  Feed me with thy blissful tears,    
45150688	Love	I will tell you a story Something more than tale Get your breath clam down And listen to me When there was the darkness And we happy come his ways We'd wanted to survive Rebellion started together     
12152940	Love	OOOOHHHH!  OH!    
11283812	Love	My woman said, whilst lying in bed Touch me nice, or not at all! I feel composed, due to a smack on my nose It came from the grave, these are happy days.  No, no, I don't feel like going home I said, no, no, I don't feel like going home Because of what you said: You broke up the family, what you said Broke up the family, what you said Broke up the family, you broke up my family!  And you're in love, with the idea of Feeling good, all of the time! And you gotta give, just to be that free And that means ohh, in the fiery line!     
3383177	Love	Come to the family, come to the family, Come let your heart find a heavenly home, Come to the family, come to the family, Calling you and me to the family of God.  Come to the Father, come to the Father, Come let your heart find a heavenly home, Come to the Father, come to the Father, Calling you and me to the family of God.    
9521733	Love	Take a little time, Just look at where we are. We've come very, very far, together. And if I might say so, And if I might say so too, We wouldn't have got anywhere if it weren't for you, boy.  Love is the sweetest thing. Love never comes just when you think it will. Love is the way we feel for you. We're family, we're family, we're family,    
3069314	Love	In this lesson you can learn: how to talk about your family in English.    
40321951	Love	I feel your fear growing  Fear  Fear     
7683941	Love	All my family are here All my family I know they'll forget me And now I'm gone    
858837	Love	Remember back when working hard That baseball games and grandma jar Appetites grew strong in the Georgia sun  'Bout the time you could smell the meal With clean hand in center field Someone would holler at, "Dinners on"  And no matter who the battle won We'd stop and drop our baseball gloves Head for the water pump to wash our hands    
1012766	Love	In these times of troubles, toils and stress We'll always be safe by doin' what we do best Playin' our music, well, that was born down in our souls Bringin' people happiness, oh Lord, it's our only goal  And no matter if we win or lose We gonna keep the family groove Hey now, the family groove Hey now, yes  We play our music for everybody's pleasure It's our heritage, yeah, now, it's our children's treasure Can't begin to tell you just what it means to me I know when we play our music it sets my soul free     
47306272	Love	When the Father made us He knew we'd run from Him And try to hide our sin But He wanted to save us His own were on His heart Before He made the stars  Oh, oh, no one is good, not even one But God can make us daughters God can make us sons Jesus paid the price When He offered up His life So we could be part of God's great family  When the Father draws us It's like a magnet's pull He's irresistible    
12886624	Love	You and me we'll always be tight Family every single day and night Even when you start acting like a fool You know I'm loving every single thing you do I know that I can always be myself Around you more than anybody else And every day as I'm heading out to school You know there's no one I love as much as you  Family, a family, proud family They'll make you scream, they make you wanna sing    
388708	Love	We are family I got all my sisters with me We are family Get up everybody and sing  Everyone can see we're together As we walk on by (Fly) I won't tell no lie  (All) All of the people around us they say Can they be that close Just let me state for the record We're giving love in a family dose  We are family    
6126508	Love	There's a place in the town where a car crashed There's a place in the town where a car crashed down There's a fork in the road where a car crashed There's a fork in the road where a car crashed down  There's a house on the hill where the wind blows There's a house on the hill where the wind slows down    
32867326	Love	She said dont you dare go and fall in love with me Just a fling, just a flirt and thats all this will ever be She said i do appreciate the compliments and that you like my flow But norwegian boys cant never make money out of singing Ne-Yo songs  But i can not let her go on  She said take me dancing, take me to the place we used to go Tell the Dj put the needle on sambaDA? or D´angelo Or maby take it back to the roots back Questlove black thug and their crew    
73361910	Love	What do you want? Honor Are you alone? No no no     
40941881	Love	The're Creepy and Cooky, Mysterious And Spookey, Their All Together y, The Addams Family! Thier House Is A Museum,    
693032	Love	We're a creepy family (x9) Sick sick sick I'll roast you on a stick    
38941937	Love	We are family I got all my sisters with me Cause we are family So get up everyone and sing Cause we are family And I got all my sisters and me Cause we are family So get up everybody and sing Everyone they can see we're together As we walk on by And we're fly just like birds of a feather I won't tell no lie all of the people around us they say    
45542305	Love	This is a congregation of all of the love we did bring This is a congregation of all of the love Now sing Is it so hard to see that we're all family Is it so hard to see that we're all family? Is it so hard to see that we're all family? Is it so hard to see that we're all family? So come in close We'll bask in the glow We'll set ourselves apart from the snow And this is a congregation of all of the love we did bring    
192496	Love	(girls talking) ok this song, uh, is called the family and, uh, we got a close family of people we 're working with and we appreicate that and this is uh a really appropriate number  tell it to the family ya see it growing day by day you know you sell it to the people making music our own way you know you see it in our faces see us out at the coooooolest places tell it to the family yeeeeeeeah  going to a movie tickets cost you two dollars fifty cents take your favorite girlfriennnnnd you know she's of a mexican descent   tell it to the family ya see it growing day by day    
14076680	Love	They're creepy and they're kooky, Mysterious and spooky, They're altogether ooky, The Addams Family.  Their house is a museum    
7386598	Love	Lack of breeding kep you from developing yourself Born out of your promiscuous sister Whom went down on your father  [Chorus] Imprefect being Born out of sins Propitiate your family at all time By keeping it in the family    
8692587	Love	My 10-legged family – the best thing that happened to me I could say things like “I’d die for you” But I rather say: “I stay alive for you”  My lover’s embrace    
6991019	Love	My brother is a refugee, natty dread now My sister is a refugee, natty dread now I and I a refugee, natty dread locks My family 's a refugee, natty dread, natty dread, natty dread now   Day after day Keep on fighting for your country, keep on fighting Night after night    
40871983	Love	Give five to your friends, say you care Give five to your family, let them know you're there Give five when you're happy, say hello Give five to everyone, to everyone that you know Give five! Hi-5!  Mother, father, sister, brother, Aunts and uncles, cousins too Nan and pop and all your friends They're your family too And you know they love you.  Give five to your friends, say you care Give five to your family, let them know you're there Give five when you're happy, say hello Give five to everyone, to everyone that you know Give five!    
7706417	Love	Circlepit Commando Fist fuck family Circlepit Commando They come from Germany Circlepit Commando Mosh 'till the death Circlepit Commando Never take a breath    
1635521	Love	The house my family lives in just down the block Many times I passed there but I never stopped I go on all alone a wishin' I could be in that house down the block with my family.     
3038045	Love	They're creepy and they're kooky Mysterious and spooky They're all together ooky The Addams Family  Their house is a museum    
17376286	Love	Give five to your friends say you care Give five to your family let them know you're there Give five when you're happy say hello Give five to everyone to everyone that you know Give five!  Hi-5!  Mother, Father, Sister, Brother Aunts and Uncles cousins too    
12034611	Love	Take a sleeper, take a red-eyed plane Take a powder, take a freeze Take a vow of silence 'Cause they 've got you on your knees There are keepers, there are throw aways He's got aces up his sleeve There's a smell of violence You can feel it on the breeze  He keeps it all in the family     
5676476	Love	I'm far away from home right now My family, I miss some how Mom, dad, Chayenne and Wilson my brother we care so much about each other I'm happy to be a part of this Without them I could not exist I tell the man I must be blessed In what I do I give my best I saw my father in "The Submarine" He's a hero on the movie screen Next generation living the dream Together, supreme A super team My family the back me up some people really try to set me up Empty words what's real, what's true So I just tell them:  There is no need to, please me I was born as an actor with a And my dad he's a dude supporting everything I do Feal this: I will rule cause my family is cool yes, my mom, she's a mom supporting everything I do cause my family is cool    
5686863	Love	you took a step closer as they opened the door to the dooms so empty and silent and air so cold ghost in the family, it never speak ghost in the family, it always  CHORUS: come with you and speak, come with you and speak come with you and speak voices so thin it won't forget, it won't leave    
2448143	Love	Chorus The Family who prays Will never be parted Their circle in heaven unbroken shall stand God will say "enter, my good faithful servants" The family who prays     
1759136	Love	by Pat Green ? 1995 Dead Horse Music (BMI)  I can remember my grandpa when I was five years old, he'd pull me up on his knee, and I remember every story that he ever told, He and my grandma well they would always be, two southern lovers just kissing on each other so tenderly.  Chorus  And he'd say, all I ever wanted to be was your family man,    
7203837	Love	II run the streets with cold cats, we perch and smoke fat We down like vogued 'Lacs, I'm calling my folks black Me 'n my potent crew is tighter than toes in shoes There's only a chosen few that I might be closer to We share clothes, hoes and never with closed doors On folks disclose cuz close folks will sure roll My partners will lie for me, take that dime for me My woman'll cry for me but they kill and die for me We all from the same trap, and all used to slang crack We all got game fat and scrilla remain stacked My folks is road dogs like Cain and Ok-dog Some of us is so cold, friends but don't dog So I shake the fake with faith and stay true Cuz me n my folks this close is way cool My folks  It's a family a- It's a family affair (My folks)    
925790	Love	Scarecrow, weathered and weary Fragile and old beyond his years Here we are - chosen In your eyes, the truth lies frozen  Soldier in the city heat Refugee in every street And life goes by Standing in the pouring rain  (Chorus)    
594959	Love	come one, come all, we're open, welcome to the fun something for everyone especially your dad and your mum welcome to your fantasy land welcome to your fantasy land at dr. lindemans adventure family theme park world plenty of rides to thrill you, loads of games to play once you step inside the complex, you'll have no choice    
26299517	Love	It seems today, hat all you see s violence in movies and sex on tv But where are those good old fashioned values    
871212	Love	The season is on us when all our dreams come true And for a while the spirit of giving is renewed And children wonder about the truth of things That they say at church or hear the angels sing Our kids have two trees, one at each of our homes Yours with antique balls and mine with dime store globes Their Christmas wish is as simple as it's clear Let their parents pride and anger disappear     
2522484	Love	I need Money Lotto is our chance.    
11615461	Love	Migrant worker, working overseas You got a dream but it's bringing you to your knees In a cheap hotel, at the whim of a man Living in limbo far away in a foreign land     
3479764	Love	Every night when I get down on my knees I thank the Man upstairs for my family  Cause so many nights I don't think I can last any longer  But through the strength of my family I stay strong   We all go through troubles of our own In the pitch black of the middle of the day you can feel so damn alone  But they'll give you what you need  Be it a kick in the ass, a shoulder to cry on, or clear vision to see   We're not talking blood related, just brothers and sisters of a common soul     
7668972	Love	do you know like they know? begging tomorrow to understand it happy people love, the jealous fire.  they are the family ford they are the family ford  blue moon rising west sunset universal love sirens blare    
261312	Love	Well I talk like a boy to my baby sometimes And you talk like a baby when your boy is crying You made something to love but I love what I am No family man  So don't tell me you've got something better than me    
10454704	Love	Bright all the eyes of the family on the other side From an only child for the first fourteen years of life All the pictures they were never seen and never heard from  I'm standing with Eric and Mom outside of Taj Mahal Convinced that I am gonna be a writer and a movie star I've a picture of dad here sitting, hair down to the ground Bright all the eyes of the family now dead and gone    
837593	Love	With a crime of passion lie those dreams of yesterday Broken like the snows of January Silence will fall on those masters of shame When the family garden wakes to Spring again  Under the moon and over land Make the shadows of the chosen one With words of mercy in his hand He walks the path of peace a wounded man  Out of sight and out of mind    
539806	Love	Drunken milkmen driving drunk,  Swerves on the curves.     
1800375	Love	   
42030113	Love	I can clap my hands And dance around From my head to my toes I'm gonna let my light shine So everything I do And every word I say    
8072624	Love	Woe is me Shame and scandal in the family Woe is me Shame and scandal in the family  In Trinidad there was a family With much confusion as you will see It was a mama and a papa and a boy who was grown He wanted to marry, have a wife of his own Found a young girl that suited him nice Went to his papa to ask his advice His papa said: "Son, I have to say no, This girl is your sister, but your mama don't know"    
3371805	Love	I Want to be a Hulkamaniac Have fun with my family and friends I Want to be a Hulkamaniac Have fun with my family and friends  If you want to be a Hulkamaniac I can sure tell you how to stay on track You gotta train, say your prayers, eat your vitamins too These are all the things that Maniacs do Positive thoughts and positive deeds These are the things that'll make you succeed Always be good to your family and friends 'Cause they're the only one's that'll be there in the end  I Want to be a Hulkamaniac    
62362258	Love	All For One One For All If We All Join Hands We'll Make A Wall All For One One For All If We All Join Hands We'll Make A Wall All For One One For All If We All Join Hands We'll Make A Wall  Inside of me In Harmony All Designed To Be The Mystery All Eyes To see    
7017905	Love	We're back together Miker G and Sven with another smash you can understand With Deeiay Fix always on our side we're like a big family prepared to fight Let's show the world what we can do rappin' rockin' and some cuttin' too With small Prince G there's no escape back yoh Miker G it's your turn to rap  Well the time is right celebrate and sing Can you feel it a sensation come on do your thing With the boys you already know and we're in the show Miker G and Sven and we're ready to go Deejay Fix on our side we introduce to you The man who can cuttin' and rappin' too. So if you are ready to go for it you can scream with me 'No me' it doesn't matter cause we're family  Celebrate good rimes - Come on - It's a celebration Celebrate good rimes - Come on - Celebration  About one hundred years you can take a look You'll Find our names in the history book Miker G and Sven in 1986 and the cut professor named Deejay Fix    
2555103	Love	I can see us sittin' round the table when from the family Bible dad would read I can hear my mother softly singing rock of ages rock of ages cleft for me  There's a family Bible on the table each page is torn and hard to read    
2325949	Love	They're gonna burn you, buddy -Yeah? Yeah! I'm going to see you burn, you son of a bitch Because you killed my friend! -He died like a pig What did you say? -I said your friend died screaming like a stuck Irish pig Now you think about that when I beat the rap Hey hey! HEY! AAAAAAHHHHHH!    
